symbol,rsi,volume,trend,momentum,result,pnl,timestamp,hour,day_of_week,signal_confidence,market_regime,strategy_name,risk_mode,atr,volatility_context,market_session,is_holiday_us,holiday_name_us,dataset_version,pnl_gross,fee_entry,fee_exit,fee_total,pnl_net,mfe_pct,mae_pct,risk_per_trade_used,is_holiday_ar,holiday_name_ar,is_holiday_eu,holiday_name_eu,is_holiday_asia,holiday_name_asia,is_good_friday,liquidity_mode,ai_trade_decision,ai_context_risk,trade_filter_reason
GIGGLEUSDT,16.080402010050406,1.2688748440121806,0,-0.34860000000000113,0,-4.766127520000004,1775955841,1,6,0.8,sideways,mean_reversion,conservative,0.34642857142857125,medium,asia,0,,live_ai_risk_v3,-4.766127520000004,0.13413244335244806,0.12936631583244806,0.2634987591848961,-5.0296262791849005,1.491116751269032,-3.55329949238579,0.01,0,,0,,0,,0,normal,1,conservative,ok
LINKUSDT,6.666666666667027,9.58731938930445,0,-0.2926000000000002,1,0.9537290000000136,1775958531,1,6,0.8,sideways,mean_reversion,normal,0.04000000000000042,low,asia,0,,live_ai_risk_v3,0.9537290000000136,0.16766555419056012,0.1686192831905601,0.33628483738112025,0.6174441626188933,0.5688282138794165,-0.3412969283276378,0.02,0,,0,,0,,0,normal,1,normal,ok
SOLUSDT,5.944055944056402,5.7470773086576985,0,-2.5889999999999986,1,0.7984074700000148,1775958534,1,6,0.8,sideways,mean_reversion,normal,0.3149999999999998,low,asia,0,,live_ai_risk_v3,0.7984074700000148,0.13413244335244806,0.13493085082244807,0.26906329417489616,0.5293441758251186,0.5952380952381063,-0.364431486880463,0.02,0,,0,,0,,0,normal,1,normal,ok
BTCUSDT,13.593456907158867,5.173014432579941,0,-1476.38440000001,1,0.6702441000000133,1775958765,1,6,0.8,sideways,mean_reversion,normal,215.89214285714428,low,asia,0,,live_ai_risk_v3,0.6702441000000133,0.1492223432295985,0.1498925873295985,0.299114930559197,0.3711291694408163,0.47225171854915327,-0.17044374895211148,0.02,0,,0,,0,,0,normal,0,normal,ok
ZECUSDT,37.66511960014277,1.5399824714667771,0,-3.2846000000000117,0,-3.400543360000008,1775961516,2,6,0.6,bear,scalp,normal,3.452857142857149,low,asia,0,,live_ai_risk_v3,-3.400543360000008,0.1797374740922804,0.17633693073228043,0.3560744048245609,-3.756617764824569,0.00820209973754089,-1.891951006124239,0.02,0,,0,,0,,0,normal,1,normal,ok
FETUSDT,26.950354609929136,0.07937849102103131,0,-0.006641999999999981,0,-1.1816891391999929,1775961718,2,6,0.8,sideways,mean_reversion,normal,0.001942857142857143,low,asia,0,,live_ai_risk_v3,-1.1816891391999929,0.17363444791974406,0.17245275878054406,0.34608720670028814,-1.527776345900281,0.08507018290089567,-0.9783071033602706,0.02,0,,0,,0,,0,normal,1,normal,ok
DASHUSDT,19.09909909909905,0.44413352241988,0,-2.526200000000003,0,-1.0183372800000008,1775961720,2,6,0.8,bear,mean_reversion,normal,0.6285714285714279,medium,asia,0,,live_ai_risk_v3,-1.0183372800000008,0.1389075583357952,0.1378892210557952,0.2767967793915904,-1.2951340593915912,1.512027491408943,-0.824742268041236,0.02,0,,0,,0,,0,normal,1,normal,ok
ETHUSDT,24.101864483855792,1.3736756819277598,0,-35.34519999999975,0,-0.21499020000001567,1775965324,3,6,0.8,bear,mean_reversion,normal,3.954285714285756,low,asia,0,,live_ai_risk_v3,-0.21499020000001567,0.14707354148709226,0.14685855128709224,0.29393209277418453,-0.5089222927742002,0.039702949748703295,-0.2531063046479579,0.02,0,,0,,0,,0,normal,1,normal,ok
BNBUSDT,28.654970760234477,0.45080046220520004,0,-4.827199999999948,1,0.0756865,1775966941,4,6,0.8,bear,mean_reversion,normal,0.8378571428571442,low,asia,0,,live_ai_risk_v3,0.0756865,0.18016723444078167,0.18024292094078168,0.36041015538156335,-0.28472365538156336,0.11594495135352134,-0.14619146040227932,0.02,0,,0,,0,,0,normal,1,normal,ok
FETUSDT,31.147540983606646,3.2494025975188863,0,-0.00539199999999998,1,1.428912549799998,1775967528,4,6,0.6,bear,scalp,normal,0.0008714285714285726,low,asia,0,,live_ai_risk_v3,1.428912549799998,0.14413378755262535,0.14556270010242534,0.2896964876550507,1.1392160621449472,1.0344827586206833,0.0,0.02,0,,0,,0,,0,normal,1,normal,ok
GIGGLEUSDT,20.134228187919334,2.294026471492625,0,-1.4792000000000023,1,4.447325519999994,1775970508,5,6,0.8,bear,mean_reversion,normal,0.2028571428571426,low,asia,0,,live_ai_risk_v3,4.447325519999994,0.14413378755262535,0.14858111307262534,0.2927149006252507,4.154610619374743,3.0855539971949475,-0.17531556802244289,0.02,0,,0,,0,,0,normal,1,normal,ok
WLDUSDT,30.827067669172934,3.1266290292176193,0,-0.005525999999999975,1,2.3465632561999965,1775971103,5,6,0.6,bear,scalp,normal,0.0015071428571428577,low,asia,0,,live_ai_risk_v3,2.3465632561999965,0.14472173833951874,0.14706830159571874,0.29179003993523744,2.054773216264759,1.7271765949947182,0.0,0.02,0,,0,,0,,0,normal,1,normal,ok
DASHUSDT,1.0204081632654578,3.6231354589630556,0,-1.9161999999999964,1,2.224468089999998,1775972672,5,6,0.8,bear,mean_reversion,normal,0.374999999999999,low,asia,0,,live_ai_risk_v3,2.224468089999998,0.15181083755977132,0.1540353056497713,0.3058461432095426,1.9186219467904553,1.5613740091280293,0.0,0.02,0,,0,,0,,0,normal,1,normal,ok
TRUUSDT,38.095238095238095,0.09668292156500033,1,0.00020400000000000106,1,6.9715404535499985,1775973854,6,6,0.7,bull,trend,normal,0.0002571428571428576,high,asia,0,,live_ai_risk_v3,6.9715404535499985,0.07513771377917106,0.08210925423272104,0.15724696801189209,6.814293485538107,9.278350515463915,0.0,0.02,0,,0,,0,,0,normal,1,normal,ok
XAUTUSDT,30.54587688734273,2.908403201240633,0,-5.489599999999882,1,0.23443296999998153,1775974434,6,6,0.6,bear,scalp,normal,0.6921428571427636,low,asia,0,,live_ai_risk_v3,0.23443296999998153,0.14916468971457744,0.14939912268457742,0.29856381239915486,-0.06413084239917333,0.15716415466312678,-0.06465210151230545,0.02,0,,0,,0,,0,normal,1,normal,ok
TRXUSDT,27.27272727272819,4.12420499660396,0,-0.00037800000000004497,1,0.2340430260000002,1775975594,6,6,0.8,sideways,mean_reversion,normal,0.0001500000000000033,low,asia,0,,live_ai_risk_v3,0.2340430260000002,0.1496939192836162,0.1499279623096162,0.2996218815932324,-0.06557885559323218,0.18761726078800656,0.0,0.02,0,,0,,0,,0,normal,0,normal,ok
ADAUSDT,32.000000000000185,2.115328247933354,0,-0.0012739999999999974,0,-0.8659550340000076,1775977147,6,6,0.6,bear,scalp,normal,0.0003714285714285702,low,asia,0,,live_ai_risk_v3,-0.8659550340000076,0.14981022093856136,0.1489442659045614,0.2987544868431228,-1.1647095208431304,0.041288191577204376,-0.5780346820809299,0.02,0,,0,,0,,0,normal,1,normal,ok
ADAUSDT,29.411764705882504,6.045481948867304,0,-0.001903999999999989,0,0.0,1775981074,8,6,0.8,bear,mean_reversion,normal,0.00046428571428571667,low,europe,0,,live_ai_risk_v3,0.0,0.17964315888147686,0.17964315888147686,0.3592863177629537,-0.3592863177629537,0.12453300124532782,-0.24906600249065564,0.02,0,,0,,0,,0,normal,1,normal,ok
ENJUSDT,10.989867498051453,2.781683460080945,1,0.0022637999999999964,0,-4.829199813120012,1776002625,14,6,0.8,bull,mean_reversion,aggressive,0.0022107142857142855,high,us,0,,live_ai_risk_v3,-4.829199813120012,0.215,0.21017080018688,0.42517080018688,-5.254370613306892,1.2868507253158679,-2.246139447824058,0.025,0,,0,,0,,0,normal,0,aggressive,ok
SUIUSDT,33.146067415730144,1.6410052546689722,0,-0.00697800000000004,0,-0.6289196660999942,1776002632,14,6,0.6,bear,scalp,normal,0.0020928571428571424,low,us,0,,live_ai_risk_v3,-0.6289196660999942,0.17200000000000001,0.17137108033390003,0.34337108033390007,-0.9722907464338942,0.3767313019390659,-0.36565096952908255,0.02,0,,0,,0,,0,normal,1,normal,ok
PEPEUSDT,27.272727272727522,1.710133751572785,0,-4.179999999999975e-08,1,0.3988405797101362,1776002633,14,6,0.8,bear,mean_reversion,normal,1.8571428571428605e-08,low,us,0,,live_ai_risk_v3,0.3988405797101362,0.1376,0.13799884057971012,0.2755988405797101,0.12324173913042608,0.8695652173913083,-0.28985507246376535,0.02,0,,0,,0,,0,normal,0,normal,ok
ENJUSDT,26.022913256955817,0.31216770343290795,1,0.0007662000000000016,0,-3.5725884014699925,1776004597,14,6,0.8,bull,mean_reversion,aggressive,0.001145714285714285,high,us,0,,live_ai_risk_v3,-3.5725884014699925,0.15308000000000002,0.14950741159853,0.30258741159853003,-3.8751758130685223,0.4007543611504089,-2.333804809052329,0.025,0,,0,,0,,0,normal,0,aggressive,ok
ENJUSDT,27.212020033389024,1.8714074728547048,0,-0.0030100000000000057,0,-2.6446623050999887,1776008315,15,6,0.8,sideways,mean_reversion,normal,0.0008585714285714292,medium,us,0,,live_ai_risk_v3,-2.6446623050999887,0.09219200000000001,0.08954733769490003,0.18173933769490003,-2.8264016427948886,3.598389531957727,-2.8686462003019506,0.02,0,,0,,0,,0,normal,1,normal,ok
