timestamp,symbol,action,price,quantity,rsi,ma50,ma200,volume,result1773512042,XLMUSDT,buy,0.164,1,26.31578947368513,0.1644,0.1640525,5227.0,1
1773513497,XLMUSDT,buy,0.1646,1,34.99999999999979,0.16430799999999998,0.1640405,6960.0,1
1773513505,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773513509,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773513514,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773513516,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773513521,ONGUSDT,buy,0.05952,1,61.29032258064509,0.059457199999999995,0.059669549999999995,119.0,1
1773513588,LTCUSDT,buy,54.69,1,50.0,54.558,54.85555,721.551,1
1773513596,XLMUSDT,buy,0.1645,1,31.578947368421282,0.16430599999999998,0.16404,7598.0,1
1773513600,TRXUSDT,buy,0.2969,1,31.57894736842229,0.29778000000000004,0.2953635,0.0,1
1773513606,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773513610,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773513615,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773513617,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773513622,ONGUSDT,buy,0.05952,1,61.29032258064509,0.059455799999999996,0.059666449999999996,0.0,1
1773514060,LTCUSDT,buy,54.77,1,65.90909090909105,54.5646,54.84815,488.39,1
1773514062,QTUMUSDT,buy,0.881,1,62.50000000000001,0.8780199999999999,0.887895,0.0,1
1773514071,ONTUSDT,buy,0.04063,1,83.78378378378551,0.0404832,0.04114935,0.0,1
1773514074,TRXUSDT,buy,0.2969,1,27.77777777777743,0.297778,0.295381,537250.5,1
1773514082,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773514087,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773514089,USDCUSDT,buy,0.9999,1,62.5,0.99982,0.9998355000000001,275416.0,1
