symbol,rsi,volume,trend,momentum,result,pnl,timestamp,hour,day_of_week,signal_confidence,market_regime,strategy_name,risk_mode,atr,volatility_context,market_session,is_holiday_us,holiday_name_us,mfe_pct,mae_pct,dataset_version,result_net
CETUSUSDT,29.861111111111,0.0515280168385255,1,0.0002814,0.0,-2.6054,1774890933,,,,,,,,,,,,,,v2,
SHIBUSDT,28.57142857142857,1.527228186223966,1,1.3800000000000612e-08,0.0,-1.1343,1774891388,,,,,,,,,,,,,,v2,
币安人生USDT,23.076923076923165,1.4172173670608452,1,6.199999999999956e-05,0.0,0.0,1774891697,,,,,,,,,,,,,,v2,
VETUSDT,19.685039370078695,1.7886137114536391,0,-6.323999999999913e-05,0.0,-0.0617,1774891698,,,,,,,,,,,,,,v2,
AMPUSDT,33.04347826086952,3.650733003858632,1,3.092000000000004e-05,1.0,1.9257,1774892340,,,,,,,,,,,,,,v2,
ADAUSDT,21.42857142857129,0.5180496330780064,0,-0.0023619999999999,0.0,-0.7301,1774894276,,,,,,,,,,,,,,v2,
HBARUSDT,7.352941176470793,1.9179819486310832,0,-0.0012302,0.0,-0.3464,1774895038,,,,,,,,,,,,,,v2,
VETUSDT,31.06796116504852,5.913997718815259,0,-4.547999999999965e-05,0.0,-0.1711,1774895345,,,,,,,,,,,,,,v2,
AMPUSDT,22.72727272727279,0.003710134246235,0,-1.688000000000015e-05,0.0,-1.3986,1774908303,,,,,,,,,,,,,,v2,
RSRUSDT,24.99999999999966,2.482257193247626,0,-1.3399999999996314e-06,0.0,-1.23,1774910000,,,,,,,,,,,,,,v2,
VETUSDT,21.686746987951608,0.1351615339766865,1,1.3599999999997297e-06,0.0,-0.8506,1774911136,,,,,,,,,,,,,,v2,
ARBUSDT,29.41176470588259,13.153392091644028,1,0.0001119999999999,0.0,-0.4431,1774911840,,,,,,,,,,,,,,v2,
SUNUSDT,13.636363636363214,1.5038098479328312,0,-9.560000000000124e-05,0.0,-0.5859,1774912720,,,,,,,,,,,,,,v2,
USD1USDT,37.5,5.846361788074229,0,-0.0001359999999999,,,1774917414,,,,,,,,,,,,,,v2,
STOUSDT,17.045454545454774,1.163239349376714,0,-0.0043559999999999,0.0,-2.1155,1774917598,,,,,,,,,,,,,,v2,
A2ZUSDT,25.925925925925867,1.5052082152620678,0,-1.2120000000000013e-05,1.0,7.9101,1774917768,,,,,,,,,,,,,,v2,
TRXUSDT,35.29411764705958,0.0474386013801219,0,-0.0002059999999999,1.0,0.1268,1775081177,22,2,0.7,sideways,trend,conservative,0.0003142857142857,low,off,0,,,,v3,
PHAUSDT,32.14285714285711,1.5697215174655086,1,0.00021,0.0,-1.6754,1775082548,22,2,0.75,bull,breakout,normal,0.0003928571428571,medium,off,0,,,,v3,
COSUSDT,24.83221476510072,3.882023857339107,0,-1.4760000000000164e-05,1.0,9.7944,1775082890,22,2,0.8,sideways,mean_reversion,conservative,1.9714285714285718e-05,medium,off,0,,,,v3,
HBARUSDT,21.00456621004578,1.9254135483377108,0,-0.000929,1.0,0.434,1775084495,23,2,0.8,bear,mean_reversion,normal,0.0002078571428571,low,off,0,,,,v3,
ONTUSDT,27.21106890938688,1.0990308543836311,0,-0.0139637999999999,0.0,-5.2296,1775086587,23,2,0.8,sideways,mean_reversion,conservative,0.0037814285714285,high,off,0,,,,v3,
ONGUSDT,28.39195979899497,1.1816957174964997,0,-0.0024216,0.0,-0.5032,1775086588,23,2,0.8,sideways,mean_reversion,conservative,0.0009814285714285,medium,off,0,,,,v3,
COSUSDT,28.934010152284216,1.678205294051045,1,5.020000000000111e-06,0.0,-1.5912,1775088232,0,3,0.8,bull,mean_reversion,aggressive,2.8785714285714265e-05,medium,asia,0,,,,v3,
GUSDT,29.62962962962956,2.734554263191661,0,-0.0001047999999999,0.0,-0.7596,1775090339,0,3,0.8,bear,mean_reversion,normal,2.7857142857142868e-05,low,asia,0,,,,v3,
VTHOUSDT,17.204301075268788,1.5748751748840195,1,6.520000000000093e-06,0.0,-1.8271,1775092772,1,3,0.8,bull,mean_reversion,aggressive,1.3357142857142873e-05,medium,asia,0,,,,v3,
ADAUSDT,29.838709677419278,3.416193077328449,0,-0.0053059999999999,0.0,-1.6373,1775093614,1,3,0.8,bear,mean_reversion,normal,0.0017214285714285,low,asia,0,,,,v3,
BONKUSDT,20.00000000000007,3.1593490293733,0,-1.350000000000004e-07,0.0,-0.6905,1775094138,1,3,0.8,bear,mean_reversion,normal,3.64285714285715e-08,low,asia,0,,,,v3,
SHIBUSDT,26.666666666666785,1.654516754142294,0,-1.038000000000006e-07,0.0,-1.3629,1775097226,2,3,0.8,bear,mean_reversion,normal,3.1428571428571674e-08,low,asia,0,,,,v3,
FLOWUSDT,35.33834586466166,2.632317054938341,0,-7.73999999999983e-05,0.0,-1.1294,1775097227,2,3,0.7,sideways,trend,conservative,0.0001807142857142,low,asia,0,,,,v3,
JSTUSDT,31.9899244332493,0.4559093598255993,0,-0.0002607999999999,1.0,0.3012,1775097953,2,3,0.7,sideways,trend,conservative,0.0003835714285714,low,asia,0,,,,v3,
FIDAUSDT,29.999999999999982,2.646755460888166,0,-0.0005707999999999,1.0,9.1435,1775100591,3,3,0.8,sideways,mean_reversion,conservative,0.0002557142857142,medium,asia,0,,,,v3,
ZAMAUSDT,37.288135593220346,0.2699586541807318,1,5.680000000000268e-05,0.0,-0.9594,1775106603,5,3,0.7,bull,trend,normal,7.571428571428609e-05,low,asia,0,,,,v3,
ANKRUSDT,31.81818181818187,0.0,0,-3.460000000000008e-05,0.0,-1.9608,1775108714,5,3,0.7,sideways,trend,conservative,3.071428571428564e-05,low,asia,0,,,,v3,
ANKRUSDT,34.48275862068961,0.2429577975680704,0,-6.440000000000005e-05,1.0,0.3945,1775109684,6,3,0.7,sideways,trend,conservative,2.8571428571428523e-05,low,asia,0,,,,v3,
PHAUSDT,38.46153846153846,1.6144117267340312,0,-0.0004279999999999,0.0,-2.0888,1775109878,6,3,0.7,sideways,trend,conservative,0.0002928571428571,low,asia,0,,,,v3,
SKLUSDT,29.032258064516117,8.785606589742185,0,-6.339999999999991e-05,1.0,1.1594,1775114244,7,3,0.8,bear,mean_reversion,normal,3.5714285714285744e-05,low,asia,0,,,,v3,
FOGOUSDT,24.324324324324834,1.4020328893778249,1,6.919999999999843e-05,0.0,-1.2361,1775116012,7,3,0.8,sideways,mean_reversion,conservative,6.0714285714285965e-05,low,asia,0,,,,v3,
ENAUSDT,14.814814814814753,4.0488633801825245,0,-0.0018119999999999,0.0,-1.7455,1775116793,7,3,0.8,bear,mean_reversion,normal,0.0004714285714285,low,asia,0,,,,v3,
ZKUSDT,34.999999999999915,2.849985870974762,1,4.779999999999715e-05,0.0,-0.8211,1775117967,8,3,0.75,sideways,breakout,conservative,3.357142857142869e-05,low,europe,0,,,,v3,
POLUSDT,23.076923076923336,2.1708581132852984,0,-0.000154,0.0,-0.8791,1775118558,8,3,0.8,bear,mean_reversion,normal,0.0002214285714285,low,europe,0,,,,v3,
USDTTRY,42.85714285713996,4.305442572196367,1,0.0057999999999935,0.0,-0.0755,1775119362,8,3,0.75,bull,breakout,normal,0.0107142857142881,low,europe,0,,,,v3,
USDTTRY,37.49999999999889,2.703127728709282,0,-0.0047999999999959,0.0,-0.0378,1775119764,8,3,0.7,sideways,trend,conservative,0.0114285714285732,low,europe,0,,,,v3,
JSTUSDT,29.914529914529822,1.704210458610723,0,-0.0005672,0.0,-1.9086,1775119765,8,3,0.8,sideways,mean_reversion,conservative,0.0002799999999999,low,europe,0,,,,v3,
NIGHTUSDT,33.72781065088756,1.8155401493169856,1,2.619999999999706e-05,0.0,-0.1648,1775120579,9,3,0.75,bull,breakout,normal,0.0002371428571428,low,europe,0,,,,v3,
ENJUSDT,28.69565217391313,1.5839365478477951,1,2.1800000000002373e-05,0.0,-0.4613,1775122006,9,3,0.8,bull,mean_reversion,aggressive,0.0001564285714285,low,europe,0,,,,v3,
SXTUSDT,30.00000000000003,0.0,1,3.199999999999731e-05,0.0,-0.8964,1775122818,9,3,0.7,bull,trend,normal,0.0001714285714285,medium,europe,0,,,,v3,
NOMUSDT,40.133779264214056,2.849761420103784,1,0.000223,1.0,13.3433,1775124237,10,3,0.75,bull,breakout,normal,0.0012171428571428,high,europe,0,,,,v3,
RESOLVUSDT,30.769230769230788,1.8448079706466896,1,0.0003739999999999,1.0,2.4957,1775125436,10,3,0.75,bull,breakout,normal,0.0004142857142857,medium,europe,0,,,,v3,
DODOUSDT,29.05982905982914,2.0992439150054603,0,-0.0003492,1.0,1.9276,1775126050,10,3,0.8,sideways,mean_reversion,conservative,0.0001421428571428,low,europe,0,,,,v3,
DOLOUSDT,38.13038130381305,2.298556193344913,1,0.0008281999999999,0.0,-0.999,1775129328,11,3,0.75,bull,breakout,normal,0.001375,high,europe,0,,,,v3,
BABYUSDT,24.56140350877186,2.0963865948629508,0,-0.0002609999999999,0.0,-0.2074,1775130542,11,3,0.8,bear,mean_reversion,normal,6.499999999999983e-05,low,europe,0,,,,v3,
ONTUSDT,31.71428571428578,1.4144052958268234,0,-0.0032725999999999,0.0,-3.0784,1775132993,12,3,0.7,sideways,trend,conservative,0.0017392857142857,medium,europe,0,,,,v3,
ALGOUSDT,28.30188679245279,0.5036352157045141,0,-0.0008159999999999,1.0,0.4231,1775133385,12,3,0.8,sideways,mean_reversion,conservative,0.00065,low,europe,0,,,,v3,
SUNUSDT,19.99999999999945,2.3303239333306065,0,-0.000132,0.0,0.0,1775133770,12,3,0.8,bear,mean_reversion,normal,3.428571428571462e-05,low,europe,0,,,,v3,
ENJUSDT,28.57142857142857,0.061038991658966,0,-0.0003528,0.0,-1.2376,1775134534,12,3,0.8,sideways,mean_reversion,conservative,7.571428571428536e-05,low,europe,0,,,,v3,
VETUSDT,24.27184466019365,4.433195806118864,0,-6.394000000000104e-05,0.0,0.0,1775135901,13,3,0.8,bear,mean_reversion,normal,1.3357142857142834e-05,low,us,0,,,,v3,
XRPUSDT,14.67391304347872,1.8559493825165951,0,-0.0187699999999999,1.0,0.0312,1775137075,13,3,0.8,bear,mean_reversion,normal,0.0029285714285714,low,us,0,,,,v3,
TRXUSDT,38.88888888888837,3.668063260028013,1,6.0000000000060005e-06,0.0,-0.3797,1775139600,14,3,0.75,bull,breakout,normal,0.0003642857142857,low,us,0,,,,v3,
REZUSDT,34.567901234567884,0.5384640534577783,1,0.0001075999999999,0.0,-3.5457,1775140569,14,3,0.7,bull,trend,normal,0.0001421428571428,high,us,0,,,,v3,
EDENUSDT,27.77777777777776,0.0,1,0.0003319999999999,1.0,7.5528,1775141406,14,3,0.8,bull,mean_reversion,aggressive,0.0003357142857142,medium,us,0,,,,v3,
TRXUSDT,30.00000000000027,1.5188811065574686,0,-0.0006579999999999,0.0,-0.4516,1775142454,15,3,0.7,sideways,trend,conservative,0.0004142857142857,low,us,0,,,,v3,
ARBUSDT,34.61538461538447,1.7069194384268902,1,0.000504,0.0,-0.4789,1775146041,16,3,0.75,sideways,breakout,conservative,0.0003428571428571,low,us,0,,,,v3,
PENGUUSDT,38.27160493827171,3.217920711806795,1,1.3159999999999908e-05,1.0,0.4851,1775146801,16,3,0.75,sideways,breakout,conservative,2.2357142857142788e-05,low,us,0,,,,v3,
PEPEUSDT,45.45454545454531,1.551896783453063,1,2.4799999999999746e-08,0.0,0.0,1775147005,16,3,0.75,sideways,breakout,conservative,1.714285714285713e-08,low,us,0,,,,v3,
BMTUSDT,20.51835853131749,1.5259651617976424,1,0.0002718,0.0,-1.6828,1775150398,17,3,0.8,bull,mean_reversion,aggressive,0.0008892857142857,high,us,0,,,,v3,
CTSIUSDT,25.405092592592624,0.4685063186284718,1,0.0053652,0.0,-8.5526,1775151131,17,3,0.8,bull,mean_reversion,aggressive,0.0034257142857142,high,us,0,,,,v3,
CTSIUSDT,33.03009097270821,0.360977836462394,1,0.0032431999999999,1.0,12.4225,1775151976,17,3,0.7,bull,trend,normal,0.0028171428571428,high,us,0,,,,v3,
FLOWUSDT,23.27586206896568,2.468390952909725,0,-0.0006503999999999,0.0,-0.3549,1775152374,17,3,0.8,bear,mean_reversion,normal,0.0001192857142857,low,us,0,,,,v3,
CHRUSDT,36.36363636363653,0.0140448320642795,1,0.000244,1.0,0.8506,1775153168,18,3,0.7,bull,trend,normal,0.0001928571428571,medium,us,0,,,,v3,
ARPAUSDT,20.26143790849676,0.5032004823105095,1,0.0001633999999999,1.0,0.906,1775154034,18,3,0.8,bull,mean_reversion,aggressive,0.0002371428571428,medium,us,0,,,,v3,
FIDAUSDT,39.16849015317288,1.652912896100286,1,0.0005366,1.0,20.0716,1775154894,18,3,0.75,bull,breakout,normal,0.0009121428571428,high,us,0,,,,v3,
BMTUSDT,25.71428571428557,1.3032844350675885,0,-0.0004976,0.0,-3.0565,1775157478,19,3,0.8,sideways,mean_reversion,conservative,0.0001364285714285,low,us,0,,,,v3,
IOTAUSDT,37.49999999999993,3.680742514323175,0,-0.0002259999999999,1.0,0.3373,1775158792,19,3,0.7,sideways,trend,conservative,0.00025,low,us,0,,,,v3,
MBLUSDT,37.49999999999966,0.3301498738210139,0,-2.79999999999996e-06,1.0,0.1735,1775159219,19,3,0.7,sideways,trend,conservative,1.9285714285714365e-06,low,us,0,,,,v3,
WUSDT,39.999999999999865,2.7642197734165737,0,-0.000192,0.0,0.0,1775159662,19,3,0.7,sideways,trend,conservative,5.714285714285717e-05,low,us,0,,,,v3,
MANTRAUSDT,20.512820512820227,2.184050281239064,0,-0.0002438,1.0,0.7567,1775160767,20,3,0.8,bear,mean_reversion,normal,5.571428571428555e-05,low,us,0,,,,v3,
TURTLEUSDT,37.49999999999997,0.0,1,6.799999999999168e-05,1.0,2.23,1775163907,21,3,0.7,bull,trend,normal,0.0004,low,off,0,,,,v3,
CHZUSDT,27.72277227722755,4.313868441415619,0,-0.000599,0.0,-1.4067,1775165675,21,3,0.8,bear,mean_reversion,normal,0.0001228571428571,low,off,0,,,,v3,
XPLUSDT,22.29729729729728,1.2568982233997965,0,-0.009434,1.0,0.1438,1775168094,22,3,0.8,sideways,mean_reversion,conservative,0.0073714285714285,high,off,0,,,,v3,
POLUSDT,38.46153846153821,1.035445069224104,0,-7.599999999999274e-05,1.0,0.4524,1775168566,22,3,0.7,sideways,trend,conservative,0.0002071428571428,low,off,0,,,,v3,
FETUSDT,34.21052631578938,0.03443434738409,0,-0.0013459999999999,0.0,-0.3795,1775173946,23,3,0.7,sideways,trend,conservative,0.0005571428571428,low,off,0,,,,v3,
ZBTUSDT,22.12389380530973,2.1169289950158103,0,-0.0045019999999999,0.0,-4.9566,1775174509,0,4,0.8,sideways,mean_reversion,conservative,0.0011071428571428,medium,asia,0,,,,v3,
ROBOUSDT,39.72602739726028,1.3769242053788309,1,5.639999999999812e-05,1.0,1.9384,1775175248,0,4,0.7,bull,trend,normal,9.428571428571416e-05,low,asia,0,,,,v3,
JSTUSDT,25.86872586872593,0.0037573650406433,0,-0.000927,1.0,0.2264,1775176547,0,4,0.8,sideways,mean_reversion,conservative,0.0003007142857142,low,asia,0,,,,v3,
ANKRUSDT,27.27272727272755,3.071030538918743,0,-7.999999999999934e-05,1.0,0.8778,1775177986,0,4,0.8,bear,mean_reversion,normal,2.285714285714285e-05,low,asia,0,,,,v3,
HBARUSDT,37.49999999999988,0.0296167610266031,0,-9.760000000000324e-05,1.0,0.5024,1775181048,1,4,0.7,sideways,trend,conservative,0.0001842857142857,low,asia,0,,,,v3,
ONTUSDT,18.62828111769683,0.0148059530432829,0,-0.0033031999999999,,,1775181704,2,4,0.8,sideways,mean_reversion,conservative,0.0015714285714285,medium,asia,0,,,,v3,
FUNUSDT,27.27272727272729,4.204883919568911,0,-1.465999999999989e-05,,,1775183975,2,4,0.8,sideways,mean_reversion,conservative,1.0071428571428607e-05,low,asia,0,,,,v3,
CHRUSDT,33.3333333333333,0.9935729672178776,0,-0.000654,0,-3.0726450151999813,1775191904,4,4,0.7,sideways,trend,conservative,0.0005857142857142,high,asia,0,,0.0,-2.1505376344085896,v4,
CHRUSDT,37.50000000000003,0.0271469831320479,0,-0.0006159999999999,1,9.166747978999975,1775192792,5,4,0.7,sideways,trend,conservative,0.0005428571428571,high,asia,0,,5.347593582887686,0.0,v4,
YBUSDT,36.78929765886292,1.137081926407271,1,0.011166,0,-3.9181299936000102,1775195982,5,4,0.7,bull,trend,normal,0.0053428571428571,high,asia,0,,0.0,-2.285714285714292,v4,
VANRYUSDT,38.31417624521075,2.670899297816199,0,-5.889999999999888e-05,0,-0.5363720195900165,1775197750,6,4,0.7,sideways,trend,conservative,3.5357142857142843e-05,low,asia,0,,0.0,-0.3129026320633263,v4,
WLFIUSDT,26.666666666666814,2.375733167159331,0,-0.0012239999999999,0,-0.6925987360000007,1775197928,6,4,0.8,sideways,mean_reversion,conservative,0.0003928571428571,low,asia,0,,0.0,-0.5050505050505054,v4,
ONTUSDT,38.03967327887982,1.7996695853393667,0,-0.0022746,1,1.507525281600004,1775200261,7,4,0.7,sideways,trend,conservative,0.0019857142857142,medium,asia,0,,0.8794430194210356,0.0,v4,
REZUSDT,25.0,1.9692669938237608,0,-0.0001052,0,-2.4156904162999853,1775200791,7,4,0.8,bear,mean_reversion,normal,3.142857142857148e-05,low,asia,0,,0.0,-1.4577259475218571,v4,
TUTUSDT,35.71428571428601,3.145865374125076,0,-1.1399999999999952e-05,0,-1.2761046100800215,1775201322,7,4,0.7,sideways,trend,conservative,5.357142857142887e-05,low,asia,0,,0.0,-0.9625668449198024,v4,
VETUSDT,21.568627450980586,0.5983047416151756,0,-8.039999999999957e-06,1,0.54857172407499,1775202384,7,4,0.8,sideways,mean_reversion,conservative,1.635714285714286e-05,low,asia,0,,0.3310305123776566,0.0,v4,
ADAUSDT,31.999999999999773,0.4180654811200039,1,0.0002419999999999,1,0.2177792032000062,1775202736,7,4,0.7,bull,trend,normal,0.0005142857142857,low,asia,0,,0.1642710472279308,0.0,v4,
HBARUSDT,27.27272727272795,0.282424289793789,1,9.080000000001588e-05,0,-0.4224815425800099,1775204513,8,4,0.8,bull,mean_reversion,aggressive,0.0001928571428571,low,europe,0,,0.0,-0.3010369048946441,v4,
HBARUSDT,29.357798165137496,1.429232244073806,0,-0.0002092,0,-0.2980661837199932,1775206107,8,4,0.8,sideways,mean_reversion,conservative,0.0001478571428571,low,europe,0,,0.0,-0.2123854236530245,v4,
XRPUSDT,32.214765100671244,0.2937103109512982,0,-0.0048160000000001,0,-0.3196103798999986,1775207535,9,4,0.7,sideways,trend,conservative,0.0018285714285714,low,europe,0,,0.0,-0.1598051898637844,v4,
PUMPUSDT,38.888888888888985,1.1986769421478374,1,7.000000000000062e-06,0,-0.2400960384160058,1775208239,9,4,0.7,bull,trend,normal,4.499999999999993e-06,low,europe,0,,0.0,-0.1200480192076859,v4,
ONEUSDT,37.50000000000021,3.358967810490239,0,-6.41999999999995e-05,0,-0.7174887892400019,1775208591,9,4,0.7,sideways,trend,conservative,1.428571428571423e-05,low,europe,0,,0.0,-0.4484304932735437,v4,
HBARUSDT,25.42372881355973,0.0127810397948195,0,-0.0006099999999999,0,-0.3593083315000003,1775208944,9,4,0.8,sideways,mean_reversion,conservative,0.0001514285714285,low,europe,0,,0.0,-0.2807096339546375,v4,
XRPUSDT,19.16666666666525,0.0376651986089713,0,-0.0059900000000001,0,-0.1073661731999881,1775210178,9,4,0.8,sideways,mean_reversion,conservative,0.0014571428571428,low,europe,0,,0.0,-0.0838798230898184,v4,
MANTRAUSDT,37.50000000000027,1.1370254163927522,1,4.119999999999992e-05,0,-1.104972375719987,1775211772,10,4,0.7,bull,trend,normal,2.714285714285715e-05,low,europe,0,,0.0,-0.5524861878452973,v4,
XRPUSDT,37.39130434782634,4.390132429312735,0,-0.0047420000000002,1,1.2074090985000023,1775211773,10,4,0.7,sideways,trend,conservative,0.0016857142857142,low,europe,0,,0.7546306883146596,0.0,v4,
MBLUSDT,30.76923076923065,1.4557984447472745,0,-4.360000000000019e-06,1,0.6881720430099869,1775212123,10,4,0.7,sideways,trend,conservative,1.6428571428571054e-06,low,europe,0,,0.5376344086021403,0.0,v4,
ALGOUSDT,25.0000000000001,0.974605418588997,0,-0.0035299999999999,1,1.714187445599998,1775216159,11,4,0.8,sideways,mean_reversion,conservative,0.0011928571428571,medium,europe,0,,1.2037833190025782,0.0,v4,
CHZUSDT,37.66233766233827,0.0934723573578102,0,-0.000132,0,-1.5068783070600131,1775220376,12,4,0.7,sideways,trend,conservative,0.0001178571428571,low,europe,0,,0.0,-1.0582010582010677,v4,
ONGUSDT,33.30188679245282,0.1370845075364263,1,0.0021048,0,-3.534412717500008,1775220952,12,4,0.7,bull,trend,normal,0.003395,high,europe,0,,0.0,-2.060641742714164,v4,
CETUSUSDT,39.86013986013994,0.0088889882743088,1,0.000549,0,-1.2598425196000145,1775226021,14,4,0.7,bull,trend,normal,0.0003564285714285,medium,us,0,,,,v4,
HBARUSDT,26.712328767122884,0.4030634814568269,0,-0.0010456,1,0.0914599290999899,1775227254,14,4,0.8,bear,mean_reversion,normal,0.0001721428571428,low,us,0,,,,v4,
IDUSDT,27.27272727272704,3.318598933211517,0,-0.0008739999999999,0,0.0,1775228288,14,4,0.8,bear,mean_reversion,normal,0.0001857142857142,low,us,0,,,,v4,
CTSIUSDT,33.01642178046676,0.2865864791483981,1,0.0013244,0,-4.8614574182900006,1775229671,15,4,0.7,bull,trend,normal,0.0018128571428571,high,us,0,,,,v4,
FETUSDT,27.16049382716035,2.693993762932558,0,-0.0013819999999999,0,-0.9286618824999914,1775230705,15,4,0.8,sideways,mean_reversion,normal,0.0013428571428571,low,us,0,,,,v4,
FIDAUSDT,27.368421052631533,0.2658185637850215,1,0.0001615999999999,0,-3.386680433799977,1775230872,15,4,0.8,bull,mean_reversion,aggressive,0.0007935714285714,high,us,0,,,,v4,
VETUSDT,21.052631578946944,6.123001595761695,0,-9.024000000000013e-05,1,0.0557572237560074,1775231214,15,4,0.8,sideways,mean_reversion,normal,1.4928571428571489e-05,low,us,0,,,,v4,
DYMUSDT,29.999999999999886,1.5112835869697718,0,-0.000524,0,-0.9174311926999944,1775233103,16,4,0.8,sideways,mean_reversion,normal,9.999999999999964e-05,low,us,0,,,,v4,
FIDAUSDT,26.415094339622684,2.2165660311098065,0,-0.0010697999999999,1,0.0867208672099964,1775233776,16,4,0.8,sideways,mean_reversion,normal,0.0005257142857142,high,us,0,,,,v4,
OGNUSDT,15.667311411992245,0.164592329229066,0,-4.159999999999928e-05,0,-2.734883720799997,1775235604,17,4,0.8,sideways,mean_reversion,normal,0.0007257142857142,high,us,0,,,,v4,
IDUSDT,22.22222222222257,1.5349187716776198,0,-0.000794,1,0.8479495267999949,1775236434,17,4,0.8,bear,mean_reversion,normal,0.0001857142857142,low,us,0,,,,v4,
OGNUSDT,17.391304347825994,2.464397984313865,0,-0.0004665999999999,0,-0.8181474480000234,1775237938,17,4,0.8,sideways,mean_reversion,normal,0.0002542857142857,medium,us,0,,,,v4,
MBLUSDT,25.00000000000027,1.6437115525387385,0,-7.860000000000159e-06,0,-0.4443721925129947,1775238273,17,4,0.8,sideways,mean_reversion,normal,1.928571428571452e-06,low,us,0,,,,v4,
SEIUSDT,25.00000000000007,0.4276822476747548,1,0.0004019999999999,0,-1.055686388400012,1775240474,18,4,0.8,bull,mean_reversion,aggressive,0.0003214285714285,low,us,0,,,,v4,
ALTUSDT,22.15568862275444,1.4567211104902065,1,1.560000000000103e-05,0,-3.784058565149999,1775243069,19,4,0.8,bull,mean_reversion,aggressive,0.0002271428571428,high,us,0,,0.0,-2.19619326500732,v4,
FETUSDT,23.52941176470604,2.0835612545042363,0,-0.0030379999999999,1,0.2361295759999903,1775243260,19,4,0.8,sideways,mean_reversion,normal,0.0006714285714285,low,us,0,,0.8993576017130581,0.0,v4,
TURBOUSDT,37.38317757009352,0.0086347808351094,1,1.3160000000000125e-05,0,-1.7021902467900043,1775245810,19,4,0.7,bull,trend,normal,1.407142857142858e-05,medium,us,0,,0.8884501480750142,-0.9871668311944743,v4,
MAVUSDT,27.58620689655177,1.2532522575726006,0,-0.0001112,0,-0.6887435685899891,1775246874,20,4,0.8,bear,mean_reversion,normal,3.7857142857143046e-05,low,us,0,,0.0,-0.4992867332382232,v4,
PYTHUSDT,27.272727272727607,1.5322398220351865,0,-0.000512,1,0.9852216748000284,1775248749,20,4,0.8,bear,mean_reversion,normal,0.0001142857142857,low,us,0,,0.9852216748768584,0.0,v4,
DYMUSDT,24.9999999999999,1.224672563253383,0,-0.000302,0,-0.7476635513999954,1775251959,21,4,0.8,bear,mean_reversion,normal,0.0001428571428571,low,off,0,,0.4672897196261654,-0.4672897196261654,v4,
LUNAUSDT,33.33333333333327,0.034878939053713,1,0.0003379999999999,1,0.2310469314000066,1775252153,21,4,0.7,bull,trend,normal,0.0005285714285714,low,off,0,,1.0830324909747353,0.0,v4,
USTCUSDT,21.05263157894734,8.569980332027605,0,-8.660000000000004e-05,0,-1.5579868709000175,1775254105,22,4,0.8,sideways,mean_reversion,normal,7.214285714285699e-05,medium,off,0,,0.6564551422319397,-1.0940919037199248,v4,
ALGOUSDT,38.46153846153853,0.123071283255928,1,0.0007859999999999,0,-1.8113403736999936,1775256048,22,4,0.7,bull,trend,normal,0.0013,medium,off,0,,0.4874086108854616,-1.0560519902518242,v4,
DOGEUSDT,9.677419354837484,1.3791036471654363,0,-0.0002636,0,-0.1497827748000043,1775256568,22,4,0.8,sideways,mean_reversion,normal,0.0001221428571428,low,off,0,,0.0873267110577412,-0.1091583888221841,v4,
XPLUSDT,2.5641025641026403,1.166807353504081,0,-0.003054,1,0.1259132969000036,1775256741,22,4,0.8,bear,mean_reversion,normal,0.0004785714285714,low,off,0,,1.1839708561020124,-0.1821493624772239,v4,
SHIBUSDT,20.0,0.0030533006453341,0,-2.659999999999988e-08,0,-0.2882097658863116,1775257875,23,4,0.8,bear,mean_reversion,normal,1.4999999999999982e-08,low,off,0,,0.1672240802675569,-0.167224080267571,v4,
FLOKIUSDT,7.407407407407362,1.0514597428126318,0,-1.7640000000000057e-07,0,-0.103474335459659,1775258052,23,4,0.8,bear,mean_reversion,normal,3.4999999999999784e-08,low,off,0,,0.3377110694183896,-0.1125703564728007,v4,
ZKUSDT,29.310344827586174,0.1118264742809825,0,-0.0002482,0,-1.4398351113600036,1775260832,0,5,0.8,bear,mean_reversion,normal,7.57142857142856e-05,low,asia,0,,0.0,-1.043705153294197,v4,
HEMIUSDT,26.811594202898505,1.1789846322352266,1,0.0003505999999999,0,-2.9142099651599933,1775261352,0,5,0.8,bull,mean_reversion,aggressive,0.0002035714285714,medium,asia,0,,0.5868544600938932,-2.112676056338024,v4,
SIGNUSDT,38.88888888888884,1.2303447249604391,1,0.0001737999999999,1,3.620161515100026,1775262212,0,5,0.7,bull,trend,normal,0.0002107142857142,low,asia,0,,2.8404344193817885,-0.0835421888053336,v4,
ZKUSDT,19.607843137254847,3.9904916273319135,0,-0.0003277999999999,0,-0.1056105610599957,1775264078,0,5,0.8,bear,mean_reversion,normal,7.714285714285698e-05,low,asia,0,,0.5940594059405928,-0.0660066006600633,v4,
SHIBUSDT,26.666666666666515,1.6534088335927393,0,-6.039999999999947e-08,0,-0.5405405405405348,1775265439,1,5,0.8,bear,mean_reversion,normal,1.928571428571422e-08,low,asia,0,,0.1689189189189173,-0.3378378378378346,v4,
ONEUSDT,33.33333333333333,0.0,0,-1.4000000000000123e-05,1,1.137777777780003,1775265634,1,5,0.7,sideways,trend,normal,7.142857142857161e-06,low,asia,0,,1.3333333333333368,0.0,v4,
